,nodeid,longitude,latitude,elevation
3745,3745,-121.160881,37.094414,232
3746,3746,-121.140747,37.103081,201
3747,3747,-121.132874,37.105621,158
3748,3748,-121.123238,37.107304,266
3749,3749,-121.110512,37.093014,250
3750,3750,-121.087158,37.084766,181
3751,3751,-121.079353,37.075512,99
3752,3752,-121.071983,37.070194,77
3753,3753,-121.059433,37.064087,71
3754,3754,-121.036827,37.057087,90
3755,3755,-121.012993,37.055393,89
3756,3756,-119.52005,37.035912,504
3757,3757,-119.510063,37.037415,521
3758,3758,-121.559578,37.025543,61
3759,3759,-121.578583,37.016979,63
3760,3760,-121.579201,37.016697,62
3761,3761,-119.699944,37.257477,781
3762,3762,-119.705681,37.231911,650
3763,3763,-119.708519,37.213737,550
3764,3764,-119.717361,37.204163,592
3765,3765,-119.721123,37.196522,498
3766,3766,-119.725273,37.183598,475
3767,3767,-119.724617,37.164116,392
3768,3768,-119.736732,37.124199,458
3769,3769,-119.743088,37.117653,438
3770,3770,-119.748772,37.099422,352
3771,3771,-119.756523,37.085281,270
3772,3772,-119.794357,37.021313,150
3773,3773,-119.796959,37.01049,138
3774,3774,-121.565613,36.998062,56
3775,3775,-121.565987,36.998589,56
3776,3776,-119.779472,37.00869,145
3777,3777,-119.771812,37.01133,166
3778,3778,-119.763138,37.007328,171
3779,3779,-119.73629,37.008865,149
3780,3780,-119.735741,36.997173,148
3781,3781,-119.719109,36.995354,144
3782,3782,-119.949654,37.009014,106
3783,3783,-119.977364,37.000038,101
3784,3784,-120.0,36.991978,95
3785,3785,-119.712936,36.989643,98
3786,3786,-122.017021,36.988495,14
3787,3787,-122.01667,36.997616,48
3788,3788,-122.023216,37.018982,145
3789,3789,-122.02066,37.035824,164
3790,3790,-122.016037,37.046082,178
3791,3791,-122.009857,37.05386,171
3792,3792,-122.002441,37.059849,190
3793,3793,-121.976631,37.083237,340
3794,3794,-121.971771,37.115433,377
3795,3795,-121.974777,37.124023,514
3796,3796,-121.981758,37.134998,563
3797,3797,-121.984322,37.144085,566
3798,3798,-121.980461,37.155708,393
3799,3799,-121.988777,37.160667,413
3800,3800,-121.990753,37.173904,286
3801,3801,-121.994759,37.183159,225
3802,3802,-121.998909,37.199299,253
3803,3803,-121.998016,37.203461,252
3804,3804,-120.632507,37.011555,35
3805,3805,-120.631973,36.986183,36
3806,3806,-119.709084,36.98608,124
3807,3807,-119.703194,36.989399,152
3808,3808,-121.556717,36.985878,59
3809,3809,-121.553574,36.990803,54
3810,3810,-121.549248,37.000206,57
3811,3811,-121.547447,37.004555,53
3812,3812,-122.017159,36.984974,9
3813,3813,-121.952911,36.983307,23
3814,3814,-121.953499,36.983192,23
3815,3815,-122.035004,36.98185,13
3816,3816,-122.038673,36.991371,42
3817,3817,-122.039978,37.000053,106
3818,3818,-122.056969,37.007519,304
3819,3819,-122.061043,37.014267,203
3820,3820,-122.05838,37.018032,79
3821,3821,-122.057457,37.022423,131
3822,3822,-122.069473,37.033039,185
3823,3823,-122.080856,37.063309,108
3824,3824,-122.084747,37.067425,153
3825,3825,-122.0858,37.079548,180
3826,3826,-122.104118,37.10247,141
3827,3827,-122.11377,37.105762,220
3828,3828,-122.117882,37.112026,226
3829,3829,-122.121384,37.12199,167
3830,3830,-122.120888,37.12775,153
3831,3831,-122.126511,37.13969,234
3832,3832,-122.132263,37.149105,250
3833,3833,-122.13147,37.163597,221
3834,3834,-122.13443,37.174038,261
3835,3835,-122.143784,37.199375,266
3836,3836,-122.143898,37.210159,309
3837,3837,-122.14917,37.212017,368
3838,3838,-122.150757,37.214478,395
3839,3839,-122.14901,37.218449,372
3840,3840,-122.146103,37.222237,412
3841,3841,-122.145073,37.228477,438
3842,3842,-122.141586,37.232288,461
3843,3843,-122.148849,37.238197,623
3844,3844,-122.149567,37.240463,581
3845,3845,-122.146729,37.245396,705
3846,3846,-122.139214,37.244316,779
3847,3847,-122.131409,37.252201,741
3848,3848,-122.033699,36.978455,48
3849,3849,-122.032547,36.977837,32
3850,3850,-122.029427,36.97617,20
3851,3851,-120.135002,37.020996,75
3852,3852,-120.075447,36.974667,84
3853,3853,-119.694206,36.989574,208
3854,3854,-119.685478,36.984009,176
3855,3855,-119.673851,36.986065,193
3856,3856,-119.659897,36.986561,215
3857,3857,-119.639633,36.986027,256
3858,3858,-119.634727,36.984283,302
3859,3859,-119.626549,36.978245,250
3860,3860,-119.621429,36.97319,228
3861,3861,-120.073517,36.973164,86
3862,3862,-120.017799,36.985641,94
3863,3863,-120.029869,36.980331,90
3864,3864,-120.048981,36.972569,86
3865,3865,-120.029732,37.05196,99
3866,3866,-120.03051,37.00005,97
3867,3867,-120.030197,36.986248,89
3868,3868,-120.653328,36.97216,35
3869,3869,-120.651291,36.984516,35
3870,3870,-120.739197,37.011459,29
3871,3871,-120.049889,36.972141,86
3872,3872,-121.971802,36.979664,27
3873,3873,-121.984169,36.979111,22
3874,3874,-121.99527,36.981926,17
3875,3875,-122.0,36.981709,24
3876,3876,-122.021271,36.971798,7
3877,3877,-119.611794,36.97118,246
3878,3878,-119.607033,36.974251,223
3879,3879,-119.60173,36.987194,226
3880,3880,-119.59848,36.992756,243
3881,3881,-119.589737,37.000141,256
3882,3882,-119.588257,37.000381,264
3883,3883,-119.58503,37.010517,345
3884,3884,-119.550774,37.013493,411
3885,3885,-119.534691,37.024483,429
3886,3886,-120.060692,36.96703,85
3887,3887,-121.324081,37.033199,108
3888,3888,-121.337601,37.028233,317
3889,3889,-121.343208,37.018894,198
3890,3890,-121.351013,37.013859,132
3891,3891,-121.358856,37.010426,95
3892,3892,-121.374573,37.00021,84
3893,3893,-121.378288,36.995148,86
3894,3894,-121.380943,36.986107,80
3895,3895,-121.381271,36.981735,77
3896,3896,-121.382812,36.978474,118
3897,3897,-121.3843,36.965843,79
3898,3898,-122.399391,37.312935,92
3899,3899,-122.40451,37.274155,77
3900,3900,-122.412712,37.242821,23
3901,3901,-122.410263,37.236267,45
3902,3902,-122.406883,37.232735,41
3903,3903,-122.402977,37.213154,30
3904,3904,-122.3993,37.201141,30
3905,3905,-122.392593,37.186501,19
3906,3906,-122.381058,37.185375,34
3907,3907,-122.364487,37.172977,34
3908,3908,-122.354149,37.15963,34
3909,3909,-122.348328,37.14954,19
3910,3910,-122.324226,37.139977,32
3911,3911,-122.31646,37.135017,48
3912,3912,-122.296432,37.113342,47
3913,3913,-122.277061,37.101509,7
3914,3914,-122.215492,37.029625,42
3915,3915,-122.20681,37.023548,28
3916,3916,-122.193443,37.015591,65
3917,3917,-122.190826,37.015007,26
3918,3918,-122.185944,37.014515,78
3919,3919,-122.167053,37.00058,87
3920,3920,-122.137581,36.990734,157
3921,3921,-122.108902,36.970753,27
3922,3922,-122.099289,36.967686,33
3923,3923,-122.079033,36.965179,62
3924,3924,-121.541939,37.034096,64
3925,3925,-121.535088,37.034527,68
3926,3926,-121.526169,37.027214,66
3927,3927,-121.515137,37.011242,57
3928,3928,-121.499893,36.999588,56
3929,3929,-121.493889,36.995388,54
3930,3930,-121.477432,36.986763,59
3931,3931,-121.468307,36.986843,98
3932,3932,-121.459129,36.991287,94
3933,3933,-121.45488,36.991894,95
3934,3934,-121.448181,36.989365,48
3935,3935,-121.442131,36.988419,54
3936,3936,-121.42942,36.975075,116
3937,3937,-121.415688,36.974388,66
3938,3938,-121.393677,36.963188,124
3939,3939,-122.045158,36.961494,18
3940,3940,-122.046791,36.960793,19
3941,3941,-122.059273,36.958767,22
3942,3942,-122.069992,36.961388,28
3943,3943,-120.629303,36.958267,36
3944,3944,-120.632133,36.977005,34
3945,3945,-120.641571,36.964817,35
3946,3946,-120.059273,36.954113,86
3947,3947,-120.059067,36.952312,86
3948,3948,-121.579773,37.010483,68
3949,3949,-121.653954,37.011696,96
3950,3950,-121.670059,37.001564,153
3951,3951,-121.678398,37.002422,156
3952,3952,-121.684258,36.998745,277
3953,3953,-121.69397,36.995274,419
3954,3954,-121.709251,36.99794,483
3955,3955,-121.713814,36.997772,435
3956,3956,-121.715874,36.99403,427
3957,3957,-121.713081,36.980358,275
3958,3958,-121.737968,36.94709,21
3959,3959,-121.743927,36.936779,22
3960,3960,-121.747223,36.928669,18
3961,3961,-121.787811,36.921638,21
3962,3962,-121.789673,36.924095,36
3963,3963,-121.805527,36.931774,29
3964,3964,-121.81591,36.933689,97
3965,3965,-121.829933,36.939369,130
3966,3966,-121.845657,36.949574,148
3967,3967,-121.867332,36.968285,115
3968,3968,-121.879921,36.973549,48
3969,3969,-121.892639,36.976292,38
3970,3970,-121.902138,36.977543,31
3971,3971,-121.907677,36.97963,52
3972,3972,-121.91803,36.985439,61
3973,3973,-121.924103,36.986584,51
3974,3974,-121.928352,36.986195,52
3975,3975,-120.550217,36.920975,39
3976,3976,-120.616158,36.95105,38
3977,3977,-121.761879,36.914169,10
3978,3978,-121.750977,36.910709,10
3979,3979,-120.0,36.893478,83
3980,3980,-120.001099,36.894482,86
3981,3981,-120.035637,36.92767,80
3982,3982,-120.040466,36.934902,84
3983,3983,-121.748741,36.905376,8
3984,3984,-121.747337,36.89579,8
3985,3985,-121.747742,36.892189,7
3986,3986,-121.747932,36.890167,4
3987,3987,-119.530037,37.00005,337
3988,3988,-119.533836,36.98637,256
3989,3989,-119.531853,36.977459,261
3990,3990,-119.5242,36.96957,256
3991,3991,-119.510696,36.966145,268
3992,3992,-119.502533,36.959637,287
3993,3993,-119.502434,36.956657,262
3994,3994,-119.504257,36.951118,224
3995,3995,-119.503708,36.932549,233
3996,3996,-119.51667,36.918095,191
3997,3997,-119.517929,36.902935,229
3998,3998,-119.528748,36.893341,182
3999,3999,-119.531563,36.891914,172
4000,4000,-119.554428,36.876133,156
4001,4001,-119.555901,36.874382,155
4002,4002,-121.771202,36.867149,49
4003,4003,-121.753273,36.877216,52
4004,4004,-121.77182,36.882507,3
4005,4005,-121.775307,36.893398,4
4006,4006,-121.778687,36.907047,6
4007,4007,-120.457703,36.860397,46
4008,4008,-120.473373,36.87841,44
4009,4009,-120.485733,36.887959,42
4010,4010,-120.502724,36.898758,42
4011,4011,-120.516418,36.905972,41
4012,4012,-120.453842,36.859577,42
4013,4013,-120.446983,36.859558,48
4014,4014,-121.549919,36.971424,54
4015,4015,-121.549507,36.943897,42
4016,4016,-121.546631,36.922874,51
4017,4017,-121.557747,36.892426,43
4018,4018,-121.567947,36.88105,58
4019,4019,-121.571518,36.873585,91
4020,4020,-121.576424,36.859413,111
4021,4021,-120.057716,36.93108,80
4022,4022,-120.058632,36.925091,80
4023,4023,-120.257263,36.924397,57
4024,4024,-120.339333,36.860687,56
4025,4025,-120.440086,36.859074,42
4026,4026,-120.457764,36.856529,46
4027,4027,-120.453163,36.855011,44
4028,4028,-120.452789,36.854527,44
4029,4029,-120.652969,36.964508,33
4030,4030,-120.654579,36.898151,44
4031,4031,-120.654556,36.852955,53
4032,4032,-120.646332,36.853634,57
4033,4033,-120.467682,36.851711,48
4034,4034,-121.389687,36.92614,59
4035,4035,-121.391586,36.919193,56
4036,4036,-121.403236,36.907787,60
4037,4037,-121.403397,36.868763,73
4038,4038,-121.401382,36.851406,86
4039,4039,-121.401299,36.846447,89
4040,4040,-121.398956,36.843002,90
4041,4041,-119.793991,36.979576,133
4042,4042,-119.791321,36.840057,109
4043,4043,-121.430206,36.853405,74
4044,4044,-121.434914,36.850727,75
4045,4045,-121.447701,36.850292,77
4046,4046,-121.459702,36.840473,72
4047,4047,-121.515457,36.83926,58
4048,4048,-121.532417,36.841885,59
4049,4049,-121.542343,36.846138,66
4050,4050,-121.561028,36.849159,83
4051,4051,-119.931343,36.839092,88
4052,4052,-119.955513,36.854176,90
4053,4053,-119.972816,36.86871,84
4054,4054,-119.554832,36.839001,135
4055,4055,-119.554848,36.852497,146
4056,4056,-119.556396,36.865772,150
4057,4057,-119.705597,36.838989,114
4058,4058,-119.706963,36.898949,123
4059,4059,-119.71357,36.900658,124
4060,4060,-119.713211,36.915806,126
4061,4061,-119.711449,36.923176,127
4062,4062,-119.707169,36.931747,124
4063,4063,-119.701881,36.935749,104
4064,4064,-119.680267,36.946033,154
4065,4065,-119.672447,36.951225,147
4066,4066,-119.65345,36.954342,158
4067,4067,-119.642464,36.967167,205
4068,4068,-119.634827,36.969376,222
4069,4069,-119.62886,36.970177,209
4070,4070,-119.673073,36.838577,119
4071,4071,-119.665298,36.843094,118
4072,4072,-119.625038,36.866566,136
4073,4073,-119.568947,36.866688,148
4074,4074,-119.690804,36.828243,114
4075,4075,-119.693558,36.827423,114
4076,4076,-119.698776,36.825867,114
4077,4077,-119.790863,36.824921,105
4078,4078,-121.668709,36.794403,34
4079,4079,-121.66227,36.801296,41
4080,4080,-121.651939,36.804878,78
4081,4081,-121.643417,36.815281,117
4082,4082,-121.630203,36.82309,164
4083,4083,-121.635071,36.833706,133
4084,4084,-121.637627,36.843491,121
4085,4085,-121.633469,36.855572,47
4086,4086,-121.628288,36.859653,64
4087,4087,-121.622749,36.862381,63
4088,4088,-121.603127,36.863068,118
4089,4089,-121.581108,36.861774,120
4090,4090,-120.731468,36.788937,135
4091,4091,-120.73539,36.795422,127
4092,4092,-120.788879,36.86298,164
4093,4093,-120.857803,36.953251,71
4094,4094,-120.871834,36.96661,72
4095,4095,-120.90519,36.990192,83
4096,4096,-120.926064,37.012562,90
4097,4097,-121.671501,36.78857,57
4098,4098,-121.72699,36.773106,12
4099,4099,-119.836891,36.766747,93
4100,4100,-119.8815,36.805508,89
4101,4101,-121.761436,36.764587,-2
4102,4102,-121.770927,36.775108,2
4103,4103,-121.782242,36.783642,-1
4104,4104,-121.783989,36.793911,1
4105,4105,-121.783043,36.797161,6
4106,4106,-121.782043,36.819004,0
4107,4107,-121.771248,36.829044,3
4108,4108,-121.769562,36.834381,30
4109,4109,-121.730042,36.771999,0
4110,4110,-121.740227,36.771172,14
4111,4111,-121.745796,36.768906,0
4112,4112,-121.751534,36.763168,7
4113,4113,-120.447289,36.847416,46
4114,4114,-120.436943,36.831394,48
4115,4115,-120.392639,36.771942,52
4116,4116,-120.388809,36.761715,52
4117,4117,-120.383453,36.75906,52
4118,4118,-121.756233,36.758785,0
4119,4119,-119.78019,36.758217,96
4120,4120,-119.788208,36.798672,98
4121,4121,-119.79361,36.757854,97
4122,4122,-119.815033,36.759811,91
4123,4123,-119.831001,36.763828,92
4124,4124,-120.379951,36.75732,50
4125,4125,-120.381531,36.753963,52
4126,4126,-120.379204,36.752769,52
4127,4127,-119.814659,36.738983,90
4128,4128,-119.801514,36.739212,93
4129,4129,-119.786949,36.749775,93
4130,4130,-120.0,36.738434,75
4131,4131,-119.887711,36.738388,86
4132,4132,-119.749672,36.746326,100
4133,4133,-119.695923,36.737507,105
4134,4134,-119.553909,36.737251,117
4135,4135,-119.694344,36.737247,102
4136,4136,-119.652039,36.738976,104
4137,4137,-120.379013,36.751633,52
4138,4138,-120.358322,36.732418,49
4139,4139,-120.344254,36.736206,48
4140,4140,-120.328644,36.73682,48
4141,4141,-120.088966,36.737442,68
4142,4142,-120.033852,36.738449,74
4143,4143,-121.398163,36.840252,90
4144,4144,-121.391823,36.838856,94
4145,4145,-121.38784,36.838989,95
4146,4146,-121.379677,36.825031,116
4147,4147,-121.352417,36.815838,156
4148,4148,-121.344177,36.810833,159
4149,4149,-121.333679,36.800617,162
4150,4150,-121.320534,36.794163,175
4151,4151,-121.317558,36.791965,175
4152,4152,-121.312218,36.782501,177
4153,4153,-121.298569,36.766422,167
4154,4154,-121.296387,36.757542,203
4155,4155,-121.283073,36.742142,258
4156,4156,-121.279266,36.732208,209
4157,4157,-121.782227,36.739799,1
4158,4158,-121.787613,36.729725,5
4159,4159,-121.790558,36.726635,5
4160,4160,-119.553123,36.71236,117
4161,4161,-119.781754,36.706882,89
4162,4162,-119.777397,36.748123,95
4163,4163,-119.788513,36.706734,91
4164,4164,-119.786926,36.711643,91
4165,4165,-119.780006,36.753769,97
4166,4166,-119.553589,36.704132,112
4167,4167,-119.553848,36.708191,114
4168,4168,-120.723892,36.780369,143
4169,4169,-120.714157,36.76664,164
4170,4170,-120.654694,36.753365,100
4171,4171,-121.664383,36.763573,45
4172,4172,-121.656448,36.744343,34
4173,4173,-121.651993,36.716267,28
4174,4174,-121.659103,36.701321,19
4175,4175,-121.748062,36.754131,3
4176,4176,-121.741768,36.729107,4
4177,4177,-121.72728,36.71471,1
4178,4178,-121.783653,36.706001,11
4179,4179,-121.783363,36.710598,15
4180,4180,-121.801857,36.710838,8
4181,4181,-119.775047,36.701931,89
4182,4182,-120.752373,36.787144,153
4183,4183,-120.766113,36.788822,145
4184,4184,-120.774231,36.786068,156
4185,4185,-120.784462,36.785778,160
4186,4186,-120.802803,36.782276,189
4187,4187,-120.817917,36.783218,232
4188,4188,-120.83168,36.779148,228
4189,4189,-120.838463,36.778038,245
4190,4190,-120.85923,36.759995,296
4191,4191,-120.870529,36.746128,283
4192,4192,-120.870293,36.741093,287
4193,4193,-120.861382,36.714954,351
4194,4194,-120.858009,36.709778,354
4195,4195,-121.242844,36.701443,274
4196,4196,-121.258713,36.716995,236
4197,4197,-120.208832,36.719524,52
4198,4198,-120.210693,36.708698,49
4199,4199,-120.388031,36.72892,55
4200,4200,-120.387154,36.742023,53
4201,4201,-120.382507,36.751873,52
4202,4202,-121.280357,36.71767,217
4203,4203,-121.279213,36.711967,205
