nodeid,longitude,latitude,elevation
4404,-121.294029,39.756203,1240
4405,-121.306877,39.769299,1296
4406,-121.300583,39.783695,1393
4407,-121.295227,39.78867,1488
4408,-121.295761,39.792999,1484
4409,-121.309311,39.802414,1476
4410,-121.317162,39.815899,1582
4411,-121.316811,39.82552,1604
4412,-121.312332,39.830238,1608
4413,-121.304077,39.830959,1652
4414,-121.297096,39.833241,1665
4415,-121.294159,39.844547,1677
4416,-121.29187,39.845993,1704
4417,-121.283073,39.847645,1717
4418,-121.277061,39.856758,1777
4419,-121.272179,39.859657,1788
4420,-121.266312,39.860756,1679
4421,-121.256264,39.855804,1744
4422,-121.250893,39.855057,1769
4423,-121.241997,39.860367,1658
4424,-121.232269,39.861355,1590
4425,-121.222672,39.864628,1553
4426,-121.206619,39.863747,1590
4427,-121.198174,39.866299,1594
4428,-121.173759,39.8643,1664
4429,-121.171204,39.866207,1622
4430,-121.170227,39.870358,1587
4431,-121.158173,39.87759,1668
4432,-121.149452,39.880833,1648
4433,-121.142754,39.888584,1614
4434,-121.134827,39.890198,1621
4435,-121.125832,39.893669,1645
4436,-121.110832,39.907166,1569
4437,-121.106071,39.918064,1405
4438,-121.100479,39.918919,1358
4439,-121.090286,39.922424,1264
4440,-121.08255,39.92197,1229
4441,-121.074257,39.922215,1185
4442,-121.062233,39.930355,1164
4443,-121.054237,39.942032,1127
4444,-121.044052,39.945763,1174
4445,-121.028389,39.946911,1185
4446,-121.020576,39.944851,1173
4447,-121.016098,39.938576,1258
4448,-121.011002,39.93758,1232
4449,-120.999413,39.942951,1306
4450,-120.991203,39.944561,1113
4451,-120.983757,39.944321,1063
4452,-120.956543,39.933895,1150
4453,-121.68618,39.494205,37
4454,-121.655403,39.494938,43
4455,-121.648827,39.4986,46
4456,-121.68824,39.604637,55
4457,-121.74437,39.493439,33
4458,-121.748672,39.496265,31
4459,-121.802338,39.639553,47
4460,-121.802002,39.643688,49
4461,-121.908096,39.554668,30
4462,-121.90892,39.534946,31
4463,-121.926849,39.533833,32
4464,-121.927269,39.464222,24
4465,-121.979446,39.465698,26
4466,-121.767319,39.463543,28
4467,-121.747917,39.464455,30
4468,-121.745697,39.4911,32
4469,-123.212143,39.462692,474
4470,-123.21637,39.467537,488
4471,-123.220383,39.476974,454
4472,-123.220428,39.484997,430
4473,-123.218262,39.491055,471
4474,-123.806847,39.446777,23
4475,-123.806374,39.461121,9
4476,-123.803123,39.467712,16
4477,-123.797577,39.478546,25
4478,-123.788948,39.484493,29
4479,-123.78447,39.490685,29
4480,-123.772438,39.501625,43
4481,-123.76638,39.50996,27
4482,-123.806572,39.446106,23
4483,-123.806313,39.427097,4
4484,-123.80323,39.43784,29
4485,-123.80793,39.421234,33
4486,-123.358414,39.486687,450
4487,-123.357147,39.475056,486
4488,-123.347107,39.464077,421
4489,-123.345596,39.460022,402
4490,-123.347221,39.45467,402
4491,-123.359756,39.43848,442
4492,-123.359894,39.432972,458
4493,-123.351753,39.414272,416
4494,-123.356422,39.413685,429
4495,-123.378723,39.432293,484
4496,-123.388092,39.445824,481
4497,-123.390251,39.457642,609
4498,-123.396507,39.465591,701
4499,-123.409409,39.478722,695
4500,-123.422668,39.489079,699
4501,-123.43396,39.500683,720
4502,-123.440483,39.504486,713
4503,-123.459862,39.524403,691
4504,-123.479286,39.530556,680
4505,-123.35154,39.413483,416
4506,-123.355621,39.412567,420
4507,-123.22258,39.456699,550
4508,-123.230331,39.454044,517
4509,-123.235901,39.453552,602
4510,-123.241447,39.456501,603
4511,-123.250397,39.454014,578
4512,-123.254799,39.453804,610
4513,-123.268768,39.462311,579
4514,-123.273911,39.463902,570
4515,-123.282997,39.459576,563
4516,-123.29496,39.457859,566
4517,-123.304626,39.453499,568
4518,-123.31675,39.442837,465
4519,-123.314941,39.435127,419
4520,-123.315063,39.429394,413
4521,-123.318443,39.427399,411
4522,-123.325981,39.425892,407
4523,-123.329399,39.413578,412
4524,-123.330727,39.411907,412
4525,-123.341751,39.409077,415
4526,-123.342506,39.408432,415
4527,-123.348824,39.403038,419
4528,-123.362938,39.404881,429
4529,-122.016853,39.497059,31
4530,-122.019447,39.468788,28
4531,-122.016373,39.452869,29
4532,-122.014236,39.433704,27
4533,-122.01783,39.425327,24
4534,-122.012222,39.401459,25
4535,-121.962662,39.401264,22
4536,-121.961823,39.395508,22
4537,-121.951622,39.395344,22
4538,-121.951347,39.390228,23
4539,-121.932938,39.389877,22
4540,-121.926193,39.448879,24
4541,-121.928223,39.389679,19
4542,-123.341339,39.38121,435
4543,-123.340767,39.380669,435
4544,-121.687988,39.367081,29
4545,-121.608223,39.365326,31
4546,-121.611938,39.373447,29
4547,-121.612534,39.378464,30
4548,-121.610603,39.385632,34
4549,-121.605042,39.396358,34
4550,-121.603973,39.448151,51
4551,-121.600243,39.454922,55
4552,-121.595161,39.458759,60
4553,-121.588547,39.461502,65
4554,-121.578056,39.463688,49
4555,-121.575073,39.47295,44
4556,-121.569359,39.496273,46
4557,-121.617249,39.363644,28
4558,-121.63195,39.363369,30
4559,-121.639961,39.369274,37
4560,-121.648743,39.363476,30
4561,-121.684029,39.362709,34
4562,-121.6922,39.362511,29
4563,-121.708878,39.363113,28
4564,-121.714394,39.363483,26
4565,-121.827591,39.36084,21
4566,-121.932823,39.362743,18
4567,-121.687576,39.358002,30
4568,-123.79718,39.41711,60
4569,-123.778931,39.414154,94
4570,-123.758972,39.411972,114
4571,-123.754112,39.410385,134
4572,-123.744041,39.403107,173
4573,-123.738586,39.40155,177
4574,-123.731491,39.404667,183
4575,-123.722023,39.404232,200
4576,-123.705353,39.388802,231
4577,-123.672722,39.362713,223
4578,-123.656281,39.356667,160
4579,-123.644867,39.3577,175
4580,-123.635094,39.353611,204
4581,-123.619209,39.353947,151
4582,-123.603127,39.345127,163
4583,-123.577522,39.345493,210
4584,-123.565948,39.344463,126
4585,-123.558647,39.348724,172
4586,-123.553703,39.34943,182
4587,-123.543663,39.345802,241
4588,-123.536926,39.346367,150
4589,-123.533203,39.347469,157
4590,-123.521049,39.346695,178
4591,-123.516159,39.348083,185
4592,-123.506599,39.357037,318
4593,-123.496307,39.367863,394
4594,-123.491524,39.374062,524
4595,-123.478653,39.382259,496
4596,-123.471031,39.386303,472
4597,-123.466438,39.391346,587
4598,-123.459999,39.391888,537
4599,-123.452667,39.395916,537
4600,-123.447456,39.38998,570
4601,-123.44075,39.387329,592
4602,-123.436577,39.386841,627
4603,-123.422089,39.389843,582
4604,-123.411377,39.38876,505
4605,-123.397148,39.391285,540
4606,-123.386818,39.401871,503
4607,-123.382103,39.405308,463
4608,-120.002983,39.495003,1591
4609,-120.004021,39.493687,1612
4610,-120.009659,39.463585,1691
4611,-120.013062,39.452297,1765
4612,-120.031021,39.436573,1628
4613,-120.035797,39.430748,1661
4614,-120.03096,39.380951,1902
4615,-120.033417,39.376091,1854
4616,-120.035973,39.37352,1811
4617,-120.045708,39.373997,1838
4618,-120.071983,39.383953,1861
4619,-120.083366,39.381641,1711
4620,-120.107849,39.367821,1794
4621,-120.138107,39.359135,1775
4622,-120.151329,39.35128,1799
4623,-120.162201,39.343479,1804
4624,-120.170677,39.342373,1810
4625,-120.17334,39.349865,1810
4626,-120.173027,39.356739,1848
4627,-120.17627,39.36422,1839
4628,-120.180687,39.371674,1767
4629,-120.191177,39.405998,1813
4630,-120.234833,39.487171,1889
4631,-120.261269,39.506466,1956
4632,-120.267509,39.507694,1925
4633,-120.271057,39.507839,1926
4634,-120.274078,39.509602,1973
4635,-120.27742,39.519135,1927
4636,-120.28846,39.529404,1897
4637,-120.303688,39.533848,1814
4638,-120.31752,39.547253,1719
4639,-120.355827,39.567162,1623
4640,-120.362892,39.573631,1533
4641,-120.365433,39.577915,1523
4642,-120.367661,39.588615,1514
4643,-120.4142,39.600071,1502
4644,-120.416786,39.605499,1503
4645,-120.418221,39.611187,1505
4646,-120.42775,39.619877,1567
4647,-120.43676,39.623314,1531
4648,-120.174583,39.329418,1760
4649,-120.175079,39.329948,1764
4650,-120.179642,39.337769,1828
4651,-120.188164,39.330757,1825
4652,-120.192993,39.328747,1864
4653,-120.205383,39.327385,1837
4654,-120.220757,39.325058,1821
4655,-120.21666,39.329044,1812
4656,-120.210953,39.331974,1897
4657,-120.203484,39.333332,1903
4658,-120.197594,39.332531,1901
4659,-120.23732,39.33168,1963
4660,-120.245918,39.333313,1894
4661,-120.254761,39.333794,1981
4662,-120.268417,39.329807,1947
4663,-120.277786,39.328671,1923
4664,-120.297882,39.330944,2075
4665,-120.311897,39.342514,2186
4666,-120.321632,39.343197,2164
4667,-120.341599,39.342258,2213
4668,-120.350258,39.338387,2202
4669,-120.367798,39.328808,2127
4670,-120.378357,39.328999,2133
4671,-120.668861,39.300514,1561
4672,-120.599113,39.325027,1703
4673,-120.584824,39.334328,1622
4674,-120.574493,39.333454,1719
4675,-120.565247,39.330719,1773
4676,-120.547501,39.322018,1823
4677,-120.529968,39.311474,1939
4678,-120.521919,39.308937,1841
4679,-120.518707,39.309704,1759
4680,-120.514412,39.312103,1771
4681,-120.504646,39.310749,1799
4682,-120.494118,39.311932,1801
4683,-120.471992,39.31707,1845
4684,-120.462044,39.318237,1850
4685,-120.440231,39.317177,1862
4686,-120.426086,39.323483,1887
4687,-120.412407,39.326569,1948
4688,-120.39222,39.329121,2018
4689,-120.385483,39.329521,2118
4690,-123.789886,39.297318,95
4691,-123.791397,39.299648,62
4692,-123.797394,39.308857,56
4693,-123.798561,39.318886,39
4694,-123.805634,39.332283,65
4695,-123.811737,39.34137,55
4696,-123.814812,39.356117,49
4697,-123.811836,39.359253,64
4698,-123.814934,39.370789,30
4699,-123.810699,39.396461,38
4700,-122.486511,39.296139,372
4701,-122.519371,39.299213,406
4702,-122.527069,39.303936,382
4703,-122.528893,39.308903,376
4704,-122.52713,39.317223,378
4705,-122.529373,39.319881,393
4706,-122.533043,39.321793,393
4707,-122.548538,39.35323,378
4708,-122.549316,39.372444,362
4709,-122.548912,39.403854,336
4710,-122.544167,39.411842,329
4711,-122.532303,39.423107,327
4712,-122.514526,39.425907,304
4713,-122.507607,39.432381,301
4714,-122.512947,39.441093,323
4715,-122.514282,39.447453,301
4716,-122.509987,39.461838,285
4717,-122.522903,39.498192,299
4718,-122.531067,39.525803,279
4719,-122.540489,39.554279,322
4720,-122.539818,39.561409,301
4721,-122.540367,39.573299,267
4722,-122.537804,39.582798,243
4723,-122.542351,39.59269,229
4724,-122.54174,39.596607,230
4725,-122.538307,39.602249,217
4726,-122.528908,39.611343,214
4727,-121.686256,39.350948,28
4728,-121.658623,39.282276,24
4729,-121.658493,39.279987,26
4730,-121.658203,39.279377,26
4731,-122.014557,39.38834,25
4732,-122.033157,39.338844,25
4733,-122.031158,39.307762,22
4734,-122.032448,39.300381,23
4735,-122.040871,39.284943,17
4736,-122.038498,39.275639,17
4737,-122.18325,39.273891,25
4738,-122.183189,39.284081,23
4739,-122.17942,39.298203,20
4740,-122.18145,39.306602,23
4741,-122.191917,39.313526,31
4742,-122.194801,39.317081,26
4743,-122.195831,39.323685,28
4744,-122.195587,39.386242,28
4745,-122.193626,39.471539,32
4746,-122.196274,39.489075,33
4747,-122.208107,39.507401,37
4748,-122.209244,39.511021,36
4749,-121.655777,39.274124,23
4750,-121.655479,39.273167,23
4751,-122.17511,39.273167,24
4752,-122.070099,39.273071,17
4753,-122.281792,39.271923,46
4754,-122.285721,39.273369,51
4755,-122.301323,39.290806,63
4756,-122.3153,39.301453,83
4757,-122.321983,39.304386,90
4758,-122.329033,39.303879,236
4759,-122.334793,39.301594,222
4760,-122.336212,39.309765,86
4761,-122.337784,39.311073,84
4762,-122.350327,39.313316,89
4763,-122.356216,39.317654,99
4764,-122.364693,39.329655,155
4765,-122.370087,39.330811,145
4766,-122.377327,39.333263,136
4767,-122.392982,39.350914,244
4768,-122.397247,39.352802,206
4769,-122.411049,39.351562,189
4770,-122.420067,39.353939,254
4771,-122.430946,39.353271,275
4772,-122.436951,39.354626,374
4773,-122.443771,39.355038,511
4774,-122.453743,39.353947,553
4775,-122.458641,39.352146,594
4776,-122.461479,39.35043,568
4777,-122.465424,39.347527,464
4778,-122.467033,39.345181,449
4779,-122.469063,39.335728,436
4780,-122.471626,39.317108,449
4781,-122.473427,39.313152,385
4782,-122.481461,39.309624,383
4783,-122.483368,39.307262,420
4784,-122.482903,39.300423,450
4785,-122.484161,39.297173,372
4786,-121.015839,39.260487,777
4787,-121.012352,39.266354,800
4788,-121.004822,39.274361,842
4789,-120.992683,39.278385,892
4790,-120.950882,39.283268,1103
4791,-120.938698,39.286598,1144
4792,-120.928337,39.291016,1152
4793,-120.899742,39.313362,1250
4794,-120.870522,39.323124,1295
4795,-120.841087,39.32304,1276
4796,-120.829369,39.323826,1363
4797,-120.824364,39.323509,1369
4798,-120.817177,39.32119,1241
4799,-120.806648,39.316219,1356
4800,-120.798141,39.316681,1397
4801,-120.784157,39.319592,1381
4802,-120.768349,39.308804,1525
4803,-120.760117,39.3088,1561
4804,-120.750618,39.313187,1559
4805,-120.744347,39.317478,1561
4806,-120.729088,39.318123,1615
4807,-120.72226,39.316704,1648
4808,-120.716263,39.31435,1607
4809,-120.714417,39.306385,1623
4810,-120.710533,39.304886,1626
4811,-120.697441,39.307987,1416
4812,-120.676582,39.308552,1417
4813,-121.023468,39.265339,805
4814,-121.030609,39.26696,819
4815,-121.049889,39.264553,768
4816,-121.066208,39.273228,731
4817,-121.078453,39.276985,656
4818,-121.086594,39.280861,632
4819,-121.094337,39.282692,621
4820,-121.101387,39.288433,480
4821,-121.105003,39.301147,579
4822,-121.108978,39.309727,604
4823,-121.106873,39.314373,584
4824,-121.101624,39.320942,566
4825,-121.102661,39.323891,572
4826,-121.112183,39.331615,631
4827,-121.116402,39.339046,576
4828,-121.121132,39.356308,620
4829,-121.115448,39.360142,668
4830,-121.110428,39.365562,667
4831,-121.107437,39.370461,648
4832,-121.105476,39.372124,660
4833,-121.095108,39.37656,641
4834,-121.090622,39.380814,579
4835,-121.083778,39.385139,599
4836,-121.080856,39.396908,498
4837,-121.071777,39.41481,580
4838,-121.073357,39.433998,724
4839,-121.067268,39.441509,778
4840,-121.059029,39.441753,744
4841,-121.052994,39.450176,816
4842,-121.046417,39.454491,883
4843,-121.047279,39.465229,889
4844,-121.039352,39.483089,906
4845,-121.040611,39.490383,942
4846,-121.039124,39.495689,956
4847,-121.026909,39.493305,984
4848,-121.022346,39.496418,997
4849,-121.015427,39.511044,814
4850,-121.005981,39.516586,857
4851,-120.99543,39.517811,706
4852,-120.971588,39.513012,733
4853,-120.959213,39.513142,938
4854,-120.949181,39.524879,829
4855,-120.935349,39.525509,793
4856,-120.90506,39.539192,980
4857,-120.873688,39.54306,866
4858,-120.862007,39.545681,950
4859,-120.856987,39.551315,855
4860,-120.847366,39.559826,878
4861,-120.830803,39.558914,885
4862,-120.802193,39.559254,1017
4863,-120.788963,39.554127,962
4864,-120.770409,39.554867,998
4865,-120.750603,39.559986,1024
4866,-120.74292,39.566147,1165
4867,-120.73484,39.57003,1090
4868,-120.720734,39.571098,1210
4869,-120.7089,39.56432,1204
4870,-120.6651,39.568012,1234
4871,-120.645668,39.562576,1250
4872,-120.635384,39.563305,1263
4873,-120.620949,39.570324,1305
4874,-120.614052,39.574398,1335
4875,-120.606483,39.576656,1412
4876,-120.603752,39.581532,1613
4877,-120.601921,39.606071,1811
4878,-120.594193,39.611305,1731
4879,-120.585716,39.613361,1724
4880,-120.577606,39.62318,1714
4881,-120.569206,39.626831,1778
4882,-120.546227,39.628109,1818
4883,-120.539833,39.623695,1849
4884,-120.53521,39.619465,1869
4885,-120.518929,39.618507,1929
4886,-120.51046,39.613918,2038
4887,-120.493851,39.612278,2154
4888,-120.478233,39.6129,1948
4889,-120.468781,39.619541,1851
4890,-120.466003,39.623505,1826
4891,-120.457733,39.623482,1714
4892,-120.451347,39.633026,1631
4893,-120.441071,39.627327,1584
4894,-123.21386,39.245289,281
4895,-123.216187,39.255951,212
4896,-123.228882,39.263836,233
4897,-123.253304,39.274605,239
4898,-123.268517,39.288097,293
4899,-123.283333,39.296562,393
4900,-123.293343,39.300213,441
4901,-123.298393,39.304329,434
4902,-123.299713,39.316875,491
4903,-123.304131,39.32423,483
4904,-123.316673,39.337154,590
4905,-123.325256,39.344997,699
4906,-123.323051,39.350376,560
4907,-123.315048,39.360619,500
4908,-123.3284,39.368919,454
4909,-123.126457,39.245018,258
4910,-123.122253,39.247505,272
4911,-123.119629,39.255424,319
4912,-123.119583,39.258408,327
4913,-123.106697,39.266796,278
4914,-123.098083,39.269485,270
4915,-123.09671,39.278263,271
4916,-123.095688,39.298939,280
4917,-123.098503,39.312336,284
4918,-123.104149,39.327892,289
4919,-123.108994,39.355637,312
4920,-123.107384,39.369003,570
4921,-123.098793,39.383385,499
4922,-123.109322,39.386108,529
4923,-123.114922,39.400978,474
4924,-123.120163,39.403942,445
4925,-123.144653,39.437649,450
4926,-123.151917,39.432499,575
4927,-123.156929,39.432495,698
4928,-123.161018,39.435741,743
4929,-123.164352,39.425732,700
4930,-123.167221,39.424679,642
4931,-123.172737,39.427402,733
4932,-123.184341,39.443363,642
4933,-123.199364,39.450455,587
4934,-120.026909,39.244373,1946
4935,-120.034286,39.252228,2000
4936,-120.04541,39.258625,2085
4937,-120.060753,39.26012,2169
4938,-120.067291,39.262268,2251
4939,-120.075783,39.268948,2181
4940,-120.088203,39.270962,2076
4941,-120.097794,39.275558,2027
4942,-120.102463,39.297432,1860
4943,-120.107933,39.30212,1807
4944,-120.115646,39.304005,1781
4945,-120.126244,39.303997,1781
4946,-120.147972,39.311066,1802
4947,-120.172737,39.327446,1784
4948,-123.132072,39.241547,386
4949,-123.147346,39.237629,260
4950,-123.15519,39.236343,277
4951,-123.167259,39.240135,347
4952,-123.17569,39.238827,293
4953,-123.204407,39.241146,230
4954,-120.004807,39.23502,2070
4955,-120.006523,39.23222,2118
4956,-120.01519,39.236382,1932
4957,-121.02858,39.246651,820
4958,-121.043404,39.234146,817
4959,-121.051468,39.223789,775
4960,-121.05175,39.223312,775
4961,-121.067284,39.219147,769
4962,-121.066772,39.21891,769
4963,-120.87796,39.928123,1063
4964,-120.875961,39.923603,1074
4965,-120.869537,39.919666,1119
4966,-120.855873,39.918903,1163
4967,-120.851662,39.917877,1242
4968,-120.847656,39.914787,1314
4969,-120.847099,39.909538,1194
4970,-120.855476,39.89901,1427
4971,-120.860489,39.886513,1422
4972,-120.862968,39.882782,1349
4973,-120.86132,39.879395,1345
4974,-120.847816,39.869934,1344
4975,-120.845779,39.864727,1206
4976,-120.847153,39.8624,1203
4977,-120.852638,39.859501,1255
4978,-120.853287,39.854904,1419
4979,-120.849991,39.841957,1365
4980,-120.851982,39.840298,1263
4981,-120.861656,39.844376,1414
4982,-120.862793,39.837021,1644
4983,-120.865532,39.832825,1525
4984,-120.872307,39.832176,1669
4985,-120.876953,39.824036,1663
4986,-120.883598,39.808975,1884
4987,-120.879883,39.799698,1995
4988,-120.877327,39.795879,1977
4989,-120.885353,39.784668,2031
4990,-120.884651,39.7705,2037
4991,-120.887413,39.766529,1994
4992,-120.896843,39.759853,1997
4993,-120.90374,39.755768,1838
4994,-120.906281,39.741505,1667
4995,-120.912323,39.731949,1674
4996,-120.919762,39.727161,1692
4997,-120.933731,39.722641,1675
4998,-120.940247,39.71101,1651
4999,-120.943031,39.707726,1626
5000,-120.959969,39.697624,1699
